"","car_park_no","lat","lon"
"637","HG1",1.36215354234695,103.894187377783
"638","HG1A",1.37866384738534,103.901785147268
"639","HG1B",1.37572084272882,103.90068924136
"640","HG1C",1.37738968392648,103.903674328175
"641","HG1D",1.36374338147203,103.894113266095
"642","HG10",1.35454771325923,103.890483639158
"643","HG11",1.36595908495262,103.894980428553
"644","HG12",1.36669512748577,103.89816102898
"645","HG13",1.36783518635272,103.89856384493
"646","HG14",1.3691978333066,103.896427660211
"647","HG15",1.35896083834094,103.886712167765
"648","HG16",1.35972645083626,103.888091510667
"649","HG17",1.35767548484917,103.88795773279
"650","HG18",1.35805628250075,103.888950370557
"651","HG19",1.352845382743,103.883802284162
"652","HG2",1.36291628162409,103.892025512286
"653","HG2A",1.37637231824732,103.900720776155
"654","HG2B",1.37552990726356,103.882455838508
"655","HG2C",1.37010781170663,103.897227561292
"656","HG2D",1.37940714248576,103.887181760762
"657","HG20",1.35028350723647,103.886427478538
"658","HG22",1.3524734570238,103.880432413139
"659","HG23",1.3575125780005,103.891546334091
"660","HG24",1.35979810733998,103.891691698628
"661","HG25",1.35982733896297,103.886889853111
"662","HG26",1.36949658679051,103.898853011793
"663","HG29",1.37234227117385,103.899080520091
"664","HG3A",1.38542260242817,103.880787459801
"665","HG3B",1.38429974353336,103.881624461414
"666","HG3C",1.38677652507999,103.882005516942
"667","HG3D",1.38421111615645,103.879673593934
"668","HG30",1.37325913194905,103.896965902802
"669","HG31",1.3754845441163,103.896317842443
"670","HG32",1.37137905832961,103.886060168368
"671","HG33",1.36956777171657,103.884375124202
"672","HG34",1.36994247153842,103.881503147646
"673","HG35",1.36648972259699,103.888963691121
"674","HG36",1.36611854778553,103.887603859003
"675","HG37",1.3730086329161,103.887370667643
"676","HG38",1.37252086265299,103.889698588937
"677","HG39",1.36994339987184,103.885967780144
"678","HG4",1.3642304254368,103.890983381569
"679","HG40",1.35211876302918,103.892084292931
"680","HG41",1.37127612000394,103.879350149724
"681","HG42",1.37416103651208,103.883417939939
"682","HG43",1.37211311724521,103.884304150568
"683","HG44",1.37364879043448,103.886329705932
"684","HG45",1.3759038270818,103.886129966203
"685","HG46",1.37585784771058,103.886962969499
"686","HG47",1.37118408908204,103.893962180732
"687","HG48",1.37542517007049,103.894093694761
"688","HG49",1.37879334341881,103.894759316379
"689","HG5",1.36535531768289,103.892310847027
"690","HG50",1.37733183605952,103.891333667407
"691","HG51",1.37865104841741,103.890113141272
"692","HG52",1.38028262960107,103.889755601478
"693","HG53",1.3708718261552,103.890703118706
"694","HG54",1.35664435394087,103.884354743098
"695","HG55",1.37268343016966,103.893212203787
"696","HG56",1.37120325144932,103.890122260121
"697","HG57",1.35533709250346,103.89694633924
"698","HG58",1.35711438589703,103.896721357988
"699","HG59",1.35088312280273,103.893319749443
"700","HG60",1.37900437795785,103.891193802696
"701","HG61",1.37965402784891,103.889154445419
"702","HG62",1.38082699622162,103.888559587993
"703","HG63",1.37235766507126,103.897364476865
"704","HG64",1.37434125261485,103.886297641285
"705","HG65",1.34230653593488,103.892828201933
"706","HG66",1.34058675015747,103.895440099107
"707","HG67",1.37429266295628,103.895817612403
"708","HG68",1.36992445116982,103.891839516664
"709","HG69",1.36998074238663,103.892969769849
"710","HG7",1.35365299945538,103.887802968334
"711","HG70",1.37897356713733,103.88850841193
"712","HG71",1.3777026962815,103.886373932381
"713","HG72",1.37862428319608,103.885911372643
"714","HG73",1.37830445462563,103.883551450112
"715","HG74",1.35082019071605,103.888070508009
"716","HG75",1.35059159422799,103.888997927559
"717","HG76",1.35181136707298,103.8794732801
"718","HG77",1.37545419418646,103.884244123071
"719","HG78",1.37677564618289,103.883265934398
"720","HG79",1.37604807170911,103.880491342577
"721","HG80",1.37419013088176,103.879067512978
"722","HG81",1.36092737515415,103.899312943795
"723","HG82",1.36036883880328,103.902566616239
"724","HG83",1.35840591288524,103.902062220692
"725","HG84",1.35961466004637,103.898365798928
"726","HG85",1.36025944840139,103.899471965577
"727","HG86",1.37466140613712,103.880528039092
"728","HG87",1.37592092826308,103.877863195679
"729","HG88",1.37604282239253,103.888589744382
"730","HG89",1.37784239036157,103.894029022762
"731","HG9",1.35891053291104,103.884519896711
"732","HG9T",1.35864838757239,103.885238659407
"733","HG90",1.37788142057996,103.877843513769
"734","HG91",1.37801749594513,103.880220120928
"735","HG92",1.36226721797069,103.890070159767
"736","HG93",1.37997821320362,103.880117502623
"737","HG94",1.38156100224904,103.880647787738
"738","HG95",1.35397786722438,103.890100184271
"739","HG96",1.35268125220462,103.889769069391
"740","HG97",1.37122213787515,103.894757411074
"741","HG98",1.37997406630443,103.877698554265
"742","HG99",1.34943469898558,103.889047925116
"743","HLM",1.28475775562737,103.845490819203
"744","HRM",1.28752086522046,103.821355932476
"745","HR1",1.31146263547137,103.8975454497
"746","HR2",1.31263245735629,103.897028708757
"747","HR3",1.3139801309431,103.896387655711
"748","HR4",1.31469240617583,103.896001387062
"749","HR5",1.31301864605194,103.895099323358
"750","HVM",1.2898694822057,103.827718371206
"751","H11",1.28743829103086,103.827841536793
"752","H12",1.29199377306611,103.827409049688
"753","H14",1.28851170018149,103.832465211569
"754","H15",1.2901865322941,103.830924211333
"755","H17",1.28816785759222,103.827857105147
"756","H18",1.28898974053376,103.826978815376
"757","H3",1.29100868689111,103.832515357445
"758","H3BL",1.38447168477179,103.882239996313
"759","H3DL",1.38507350403926,103.880128192077
"760","H4",1.28809389693211,103.829371405368
"761","H42A",1.37266350712009,103.882178293114
"762","H6",1.29136966413203,103.828983586893
"763","H6M",1.29122535077389,103.827923223211
"764","H8",1.28772696549104,103.830922138015
"765","H87L",1.37849680245764,103.87859616392
"766","H93L",1.37980032644314,103.880717300743
"767","JBM",1.27926297086306,103.82718857877
"768","JBM2",1.28024441131883,103.825279624205
"769","JB1",1.30240182549227,103.882786584161
"770","JB2",1.30162760668841,103.88299671365
"771","JB3",1.30052504023038,103.884288413211
"772","JB4",1.30348322073544,103.883168830504
"773","JCM",1.31525295135647,103.898856003231
"774","JCML",1.31515507696531,103.898634578236
"775","JKM",1.28725684797803,103.838973154153
"776","JKS",1.28816462345907,103.839640391014
"777","JMB1",1.28193489222984,103.827017547253
"778","JMB2",1.28513514427867,103.826795600075
"779","JMB3",1.28259629107526,103.825598528081
"780","JMS",1.2880511267041,103.838805282419
"781","JM1",1.34507053932752,103.720650376783
"782","JM10",1.33894867849231,103.697287459009
"783","JM11",1.3417967899715,103.704148956379
"784","JM12",1.34112097104444,103.698436393509
"785","JM13",1.33947094700527,103.699744926115
"786","JM14",1.34240067437711,103.69876959219
"787","JM15",1.34088882883945,103.700082433655
"788","JM16",1.33721556366032,103.702123027935
"789","JM17",1.3353138254513,103.704086128099
"790","JM18",1.34299662848967,103.699529255337
"791","JM19",1.35197369206251,103.702821143712
"792","JM2",1.34393554031555,103.704963603949
"793","JM20",1.33537708620504,103.70095646555
"794","JM21",1.33707456670612,103.697177926768
"795","JM22",1.34474854196757,103.702591748158
"796","JM23",1.35356268843366,103.703787405644
"797","JM24",1.33528748430355,103.698059830317
"798","JM25",1.34430368003993,103.700628182367
"799","JM26",1.34557254720718,103.703133742984
"800","JM27",1.34630476736012,103.704584463293
"801","JM28",1.33532722240945,103.695687816079
"802","JM29",1.3370050641486,103.694504539652
"803","JM3",1.34458904715404,103.706066836487
"804","JM30",1.35049912635745,103.703884813889
"805","JM31",1.34202665158484,103.697559329234
"806","JM32",1.34159993427188,103.708080854042
"807","JM4",1.34444189385743,103.703912720289
"808","JM5",1.33948512421211,103.703142644426
"809","JM6",1.33921385729785,103.701765028407
"810","JM7",1.34248592800673,103.703006456786
"811","JM8",1.34134425071934,103.701502597934
"812","JM9",1.33865921209034,103.696817871457
"813","JRM",1.30716701989926,103.861854174992
"814","JRTM",1.2893587269753,103.810327689864
"815","JSA1",1.34841785178212,103.725212881021
"816","J1",1.33642972291343,103.738098265144
"817","J10",1.34201668247345,103.740093654431
"818","J11",1.34291966694515,103.7399376555
"819","J12",1.34336292527639,103.738260905311
"820","J13",1.34354068739972,103.736920146275
"821","J14",1.34409384006792,103.739079815316
"822","J15",1.34404181128829,103.741417939618
"823","J16",1.34440108183756,103.735643334707
"824","J17",1.34566907984603,103.735473428565
"825","J18",1.34689075672887,103.734845072165
"826","J19",1.34792579202609,103.733956631501
"827","J2",1.33860776000044,103.736771313524
"828","J20",1.34620383801518,103.73247644634
"829","J21",1.34906412960563,103.72986944795
"830","J21A",1.34745071822874,103.731023020816
"831","J22",1.35132035199711,103.730198503029
"832","J23",1.35002832030992,103.732015898337
"833","J23M",1.34901919084561,103.732133239179
"834","J24",1.34573255581259,103.73106093441
"835","J25",1.3448639686521,103.731645631935
"836","J26",1.34492185975892,103.730596824331
"837","J27",1.34688733579361,103.71666938291
"838","J28",1.34757662092961,103.716498132161
"839","J29",1.34862616117527,103.71691832637
"840","J3",1.33949483651941,103.73548477934
"841","J30",1.3488140652464,103.715501961129
"842","J32",1.3458066607061,103.72047490461
"843","J33",1.34577448968529,103.717879866612
"844","J34",1.34706766327592,103.720085745794
"845","J35",1.34811715674096,103.719517594087
"846","J36",1.35217192032422,103.715456444507
"847","J37",1.35129596169884,103.715801795882
"848","J38",1.34911809382485,103.718585466766
"849","J39",1.35015749885562,103.721347485019
"850","J4",1.33753016931853,103.741902601017
"851","J40",1.35002973222915,103.72287839228
"852","J41",1.34828945624444,103.722032310522
"853","J42",1.34823014262462,103.72357456416
"854","J43",1.34792485443565,103.725268522775
"855","J44",1.34684761063701,103.7246364978
"856","J45",1.3489851813579,103.726785446584
"857","J46",1.34975413727721,103.719058365859
"858","J47",1.35025747611137,103.71802082663
"859","J48",1.35217276704395,103.718479933848
"860","J49",1.35345579862982,103.718949483841
"861","J49M",1.35378258192678,103.719675980676
"862","J5",1.33831447512583,103.742418174224
"863","J50",1.35370720919841,103.722520940491
"864","J51",1.3535560740797,103.724629513634
"865","J52",1.35143640167905,103.724594156983
"866","J53",1.35074095041762,103.726726375989
"867","J54",1.3499265714395,103.724509948021
"868","J55",1.34863731462556,103.724290893933
"869","J56",1.33489264711451,103.739311091351
"870","J57",1.33397611726272,103.739119880197
"871","J57L",1.33446759200437,103.739858001114
"872","J58",1.33420308331824,103.739656017494
"873","J6",1.33906810004769,103.73885142891
"874","J60L",1.34975461447697,103.717872279532
"875","J60M",1.34937129708846,103.71789779158
"876","J61",1.3400767800039,103.688424907971
"877","J62",1.34088978226791,103.685407639614
"878","J62M",1.33987302748123,103.686555370924
"879","J63",1.34177926283375,103.686442787698
"880","J64",1.34447334583006,103.731852359934
"881","J65",1.34277048726823,103.689295832723
"882","J66",1.34129803939305,103.6911289087
"883","J67",1.34164398851553,103.692762268071
"884","J68M",1.34205592994139,103.691922476185
"885","J69",1.33968739721516,103.693640656696
"886","J69M",1.34134413310842,103.693345916026
"887","J7",1.34154387290369,103.738033149612
"888","J70",1.34368703547005,103.693508734471
"889","J71",1.34622764756059,103.69417441758
"890","J72",1.34726728496265,103.697733794226
"891","J73",1.34399538592604,103.698222085255
"892","J74",1.34266458406925,103.696112293441
"893","J74M",1.34284512019999,103.696853876631
"894","J75M",1.34413466038172,103.693089020344
"895","J76M",1.34430441230655,103.694529175815
"896","J77M",1.34744542350681,103.698560619131
"897","J78M",1.34156585497183,103.695123281173
"898","J79M",1.34650108353181,103.694938806298
"899","J8",1.34043019431387,103.741574039036
"900","J8M",1.34064697959678,103.742426522131
"901","J80M",1.34554734300345,103.700969493023
"902","J81M",1.34959145906928,103.700177324868
"903","J82M",1.34585000765068,103.692450100139
"904","J83M",1.35022065301556,103.695064442331
"905","J84M",1.34772468307253,103.696478557493
"906","J85M",1.34997718954676,103.696234875051
"907","J86M",1.34996227233592,103.699090105732
"908","J88M",1.34167926764919,103.707206189343
"909","J89M",1.34237534507963,103.705900791485
"910","J9",1.34212243516899,103.74200092092
"911","J90",1.34154713705687,103.747460100637
"912","J91",1.33753721991719,103.744105051985
"913","J92",1.33755776487708,103.746856391831
"914","J93",1.33924104574268,103.745140168773
"915","J94",1.33969226436242,103.743166119195
"916","J95",1.34010030055232,103.747086883609
"917","J96",1.34151856539452,103.744958316027
"918","J97",1.34240134392606,103.74594637866
"919","J98M",1.3397788016971,103.696856975802
"920","J99M",1.33973330270424,103.696042975809
"921","KAB",1.28170692159683,103.842387852779
"922","KAM",1.28195514013413,103.843299394171
"923","KAML",1.28233016234097,103.843257637828
"924","KAS",1.28057210952426,103.842772927218
"925","KBM",1.32023928754018,103.86912462402
"926","KB1",1.32357360389608,103.868900292234
"927","KB10",1.31890330396579,103.863592558818
"928","KB11",1.32058268108783,103.863721995793
"929","KB12",1.31910620017683,103.861586647034
"930","KB14",1.32055770503646,103.87006187688
"931","KB17",1.31766412026225,103.862910171515
"932","KB18",1.32270330074355,103.865733514169
"933","KB20",1.323749477342,103.866442594153
"934","KB3",1.32082803463467,103.869655124215
"935","KB4",1.32312996053951,103.870683017022
"936","KB6",1.32021280868411,103.87403049569
"937","KB7",1.32158578122993,103.870478363881
"938","KEM1",1.30891669220001,103.852514261709
"939","KE1",1.32975277962478,103.908906090884
"940","KE2",1.33252872343727,103.91055534078
"941","KE3",1.33390932287428,103.911959574832
"942","KE3M",1.33402114153984,103.911410062649
"943","KE4",1.33366709981488,103.91324610644
"944","KJML",1.31222088220004,103.851606439352
"945","KJM1",1.31609366660774,103.848795898853
"946","KJM2",1.31167934445338,103.852047211502
"947","KJ1",1.31363383389436,103.852041216531
"948","KJ2",1.31325065452072,103.850679945965
"949","KJ3",1.31442661586661,103.84993059474
"950","KJ4",1.31658690794699,103.851470185181
"951","KLM",1.30626700087917,103.856800819285
"952","KM1",1.31011214101288,103.883946141596
"953","KM2",1.30877082004129,103.88773705618
"954","KM3",1.30850397786192,103.882946450786
"955","KM4",1.30849255260175,103.885362808782
"956","KTM",1.28306938267032,103.8286510202
"957","KTM2",1.2834464796053,103.827476166039
"958","KTM3",1.28063943549265,103.828648028888
"959","KTM4",1.28148144614253,103.827297312821
"960","KTM5",1.28252909743668,103.829461390033
"961","KTM6",1.28185645216714,103.829243442409
"962","KU1",1.32949535487453,103.903083810763
"963","KU2",1.32767354997167,103.904345176141
"964","KU3",1.32642143793341,103.902451558761
"965","KU4",1.32555472197347,103.900051359044
"966","KU5",1.33044435869103,103.893360109314
"967","KU9",1.32990812718714,103.901089804676
"968","K10",1.30941536478301,103.884416451002
"969","K19",1.30786229262222,103.88930362342
"970","K2",1.30873647549794,103.882351306726
"971","K2T",1.30753801339003,103.883543632437
"972","K21",1.30706551991007,103.888601004847
"973","K22",1.30754713413511,103.888377080325
"974","K28",1.3093829172243,103.8870334048
"975","K3T",1.30758018661979,103.88385694865
"976","K52",1.310554773887,103.884483332368
"977","K7",1.30889451887233,103.886016910437
"978","K9",1.31054839815929,103.886254956959
"979","LBM",1.28933404773161,103.815220331383
"980","LT1",1.3230365361177,103.911575591498
"981","LT2",1.32390817417409,103.910873694598
"982","LT3",1.32503593050984,103.910492607442
"983","L1",1.34950583183482,103.875354556421
"984","MLM",1.29336500541006,103.803454521064
"985","MLM1",1.29203196997694,103.80353016873
"986","MM1",1.33045510029061,103.887063625057
"987","MM2",1.32433968750611,103.886094249665
"988","MM3",1.32626627771418,103.88801858425
"989","MM4",1.32932965670418,103.885486552032
"990","MM5",1.32979172825255,103.888575003116
"991","MM6",1.3243040479764,103.890096172462
"992","MNM",1.32104215479573,103.859835382153
"993","MNRM",1.32054021507341,103.859430532329
"994","MN1",1.32202947349749,103.859200229924
"995","MN2",1.31804968875213,103.856368420374
"996","MP1",1.30481835995201,103.917522173252
"997","MP1M",1.30289810580963,103.909960338966
"998","MP12",1.30318170081254,103.907649874732
"999","MP13",1.30168637315658,103.908850932887
"1000","MP14",1.30254517580666,103.906950687308
"1001","MP15",1.30268247218683,103.905978614516
"1002","MP16",1.30198058088432,103.906657805469
"1003","MP17",1.30612776691317,103.914895457046
"1004","MP19",1.3012859111118,103.906400214862
"1005","MP2",1.30422461438827,103.91665765027
"1006","MP2M",1.30363652103643,103.912879569256
"1007","MP20",1.30132685974996,103.906184842052
"1008","MP3M",1.30435729553073,103.915340815368
"1009","MP4M",1.30399661367737,103.914197193366
"1010","MP5",1.30610964689025,103.916165196659
"1011","MP5M",1.30544802439507,103.912478366917
"1012","MP5S",1.30467203749956,103.912569247641
"1013","MP6",1.30549657962492,103.916381424269
"1014","MP6M",1.30229827375577,103.90828624159
"1015","MP6S",1.30210300644767,103.908338134882
"1016","MP7",1.30558127833997,103.914688790906
"1017","MR3",1.30769352581998,103.85909249027
"1018","MR4",1.30791404317716,103.859973104332
"1019","MR5",1.30815550327494,103.860791750421
"1020","MR6",1.3071674063051,103.860536501889
"1021","MR7",1.30756288472617,103.860392176939
"1022","M1",1.32307478116112,103.886436388264
"1023","M16",1.32843116708984,103.886672299336
"1024","M20",1.32759045265267,103.887265561789
"1025","M25",1.32422544431015,103.888177711009
"1026","M28",1.33112556640427,103.885157492786
"1027","M29",1.32739237548581,103.882055378556
"1028","M3",1.33068085622753,103.885707421104
"1029","M32",1.32231287123776,103.882792969479
"1030","M33",1.32324579235415,103.882172671008
"1031","M34",1.33250795730011,103.885640417485
"1032","M35",1.32728185226066,103.885915035974
"1033","M36",1.32670351840055,103.885455996464
"1034","M37",1.32767740879297,103.88560507357
"1035","M38",1.32715304864823,103.887476664953
"1036","M4",1.3290227940584,103.887659701755
"1037","NBRM",1.30400361667908,103.863010439959
"1038","NT1",1.36119596532434,103.936275912135
"1039","NT2",1.36211982862355,103.936326322243
"1040","PDC4",1.37788771524339,103.738746077505
"1041","PDC5",1.39157526930099,103.743370206175
"1042","PDJ3",1.33471539136349,103.720415077008
"1043","PDJ7",1.34896159064025,103.697910064481
"1044","PDL1",1.3941460662993,103.912950509223
"1045","PDP4",1.38376752314872,103.771371239613
"1046","PDP5",1.38543861286011,103.766168977944
"1047","PDQ5",1.29267932976936,103.810982424243
"1048","PDR2",1.36692597781725,103.964550154426
"1049","PDR6",1.37791117161882,103.941739436251
"1050","PDR7",1.3797395060387,103.936236121637
"1051","PDS1",1.38546999828579,103.901833858028
"1052","PDT8",1.35537036765787,103.934510779836
"1053","PDW5",1.43076816852369,103.794146102224
"1054","PDW7",1.44546228493892,103.7980605915
"1055","PDW8",1.43813638207277,103.795151447654
"1056","PD8W",1.44311644003495,103.791046306814
"1057","PLB1",1.36908460372014,103.958861284294
"1058","PL10",1.3966475919364,103.910306193958
"1059","PL11",1.39811441283673,103.908650550161
"1060","PL12",1.39237066672848,103.909406127335
"1061","PL13",1.39358865548908,103.910389404451
"1062","PL14",1.40239687754578,103.905049450072
"1063","PL15",1.39486251887647,103.912584952759
"1064","PL16",1.39860885740818,103.909368325891
"1065","PL17",1.39871729077093,103.916388873979
"1066","PL18",1.39609284747614,103.914316515023
"1067","PL19",1.39968477235422,103.91010391092
"1068","PL20",1.39955586658796,103.915195893025
"1069","PL21",1.39497078479515,103.915465751868
"1070","PL22",1.39773989829187,103.915911247993
"1071","PL23",1.39976689659986,103.903688630106
"1072","PL24",1.3995519599597,103.908336043303
"1073","PL25",1.39551982553955,103.91177770471
"1074","PL26",1.397283842157,103.915303231434
"1075","PL27",1.39846314053228,103.903072855177
"1076","PL28",1.40200920367078,103.906516042332
"1077","PL29",1.40053884701366,103.913265967366
"1078","PL30",1.39435394473751,103.914093841679
"1079","PL31",1.40367858329091,103.90619802299
"1080","PL32",1.40484725001724,103.904606666241
"1081","PL33",1.40125538700892,103.90989066576
"1082","PL34",1.40386228061003,103.907982473241
"1083","PL35",1.40311932932595,103.907293506747
"1084","PL36",1.40601975747575,103.906223056365
"1085","PL37",1.40323491375439,103.909657140047
"1086","PL38",1.40459923061911,103.908633937631
"1087","PL39",1.4040002035818,103.897952803458
"1088","PL40",1.40372106351862,103.899150331378
"1089","PL41",1.40265108832267,103.901942680435
"1090","PL42",1.40212642399456,103.911697256631
"1091","PL43",1.40171439855035,103.903095832737
"1092","PL44",1.39885655665263,103.901328753224
"1093","PL45",1.39362938020769,103.914500237714
"1094","PL46",1.40025943174779,103.911629841452
"1095","PL47",1.40062697761417,103.900916328431
"1096","PL48",1.4030051179068,103.900383766483
"1097","PL49",1.39931853624636,103.900391802806
"1098","PL50",1.40141928943889,103.899438217567
"1099","PL51",1.40001043477765,103.898676071658
"1100","PL52",1.41019511808862,103.901460526848
"1101","PL53",1.40527653264689,103.898210924182
"1102","PL54",1.40450622624479,103.895344321078
"1103","PL55",1.40540480563453,103.896841568666
"1104","PL56",1.40706997946263,103.911729861973
"1105","PL57",1.40192086453342,103.91468720452
"1106","PL58",1.39991483946419,103.916790732652
"1107","PL59",1.40810932165348,103.898760672691
"1108","PL60",1.40582299864475,103.913258103515
"1109","PL61",1.40611490251331,103.908889866747
"1110","PL62",1.40553392641685,103.895528431952
"1111","PL63",1.40573987308182,103.909579655618
"1112","PL64",1.40529284169846,103.910214174562
"1113","PL65",1.40976244792462,103.899722789586
"1114","PL66",1.39358329221585,103.90836953102
"1115","PL67",1.40847387016727,103.89751341808
"1116","PL68",1.40284977714673,103.89563899985
"1117","PL69",1.40253475955328,103.917614585792
"1118","PL70",1.40307809408051,103.893283963437
"1119","PL71",1.40402608681987,103.915798744515
"1120","PL72",1.40110094234666,103.89427875624
"1121","PL74",1.40126026475489,103.891602982593
"1122","PL75",1.41344990691153,103.898751428957
"1123","PL76",1.41330079624343,103.899328254236
"1124","PL77",1.40101231097549,103.919552044759
"1125","PL78",1.41122004586166,103.897504916284
"1126","PM1",1.3742828524056,103.956604424875
"1127","PM10",1.36674642147396,103.962473964563
"1128","PM11",1.3647932754079,103.963457018404
"1129","PM12",1.36490549297883,103.965028903314
"1130","PM13",1.36647355477753,103.959597741675
"1131","PM14",1.36470843282672,103.960105397908
"1132","PM15",1.36416013372386,103.961677110328
"1133","PM16",1.36235873304778,103.962720606886
"1134","PM17",1.36279285249953,103.959700669125
"1135","PM18",1.36475655010154,103.956879827691
"1136","PM19",1.36795677755504,103.957022738525
"1137","PM2",1.37007306561966,103.961012850461
"1138","PM20",1.36804163341359,103.947456031696
"1139","PM21",1.37119698231594,103.949415425402
"1140","PM22",1.36856243123649,103.952213742156
"1141","PM23",1.36868175530225,103.949503747712
"1142","PM24",1.36718517991143,103.951315318991
"1143","PM25",1.37639013120977,103.945608889804
"1144","PM26",1.37386757289494,103.943992740232
"1145","PM27",1.37396018889779,103.946595969692
"1146","PM28",1.37470010927146,103.947766006105
"1147","PM29",1.3773336408343,103.943373732934
"1148","PM3",1.37180034981674,103.960933001682
"1149","PM30",1.37574538399534,103.942177186883
"1150","PM32",1.37930677359829,103.940098724303
"1151","PM33",1.37708092374818,103.939876700486
"1152","PM34",1.37800060508488,103.938711970245
"1153","PM35",1.38076951171708,103.938641390536
"1154","PM36",1.38241655864518,103.937070549788
"1155","PM37",1.38192478774439,103.936019520133
"1156","PM38",1.37894758122381,103.937242541609
"1157","PM4",1.37410591914786,103.961442713585
"1158","PM40",1.37794761326017,103.93538366563
"1159","PM41",1.37873742012472,103.934124396035
"1160","PM43",1.37717707661931,103.933146993525
"1161","PM44",1.37596561826745,103.93329952864
"1162","PM45",1.37460195488744,103.935904893913
"1163","PM46",1.37322458688351,103.938386988729
"1164","PM5",1.37377035307139,103.962608012823
"1165","PM6",1.37080219607977,103.96339473252
"1166","PM7",1.36755763817199,103.963249921591
"1167","PM8",1.37163599021465,103.960255942047
"1168","PM9",1.36829196705909,103.961216061629
"1169","PP1",1.33400490206807,103.869213959655
"1170","PP2",1.33268014476888,103.86605451411
"1171","PP3",1.33360198339816,103.865844528141
"1172","PP4",1.33473291183773,103.866119237347
"1173","PP5",1.33631310151853,103.86322285845
"1174","PP6",1.33228373597578,103.867614650814
"1175","PP9T",1.33219467825718,103.866060086841
"1176","PRM",1.28545036782062,103.842270008062
"1177","PRM1",1.3696196338882,103.957835189551
"1178","PRS1",1.36801715637777,103.960326337703
"1179","PR1",1.36733183955971,103.957999802334
"1180","PR10",1.37373895609407,103.95718283418
"1181","PR11",1.37445761966103,103.959390305297
"1182","PR12",1.36871369042144,103.952682971027
"1183","PR13",1.36947638581768,103.94961882877
"1184","PR14",1.36668608880898,103.951492698769
"1185","PR2",1.36727480254758,103.955442789512
"1186","PR3",1.37106342287556,103.950715630263
"1187","PR4",1.37293464607517,103.954520488734
"1188","PR5",1.37050826419333,103.955117050351
"1189","PR6",1.3693790590205,103.957594005062
"1190","PR7",1.37100941211206,103.957685082627
"1191","PR8",1.37126784079512,103.959574417605
"1192","PR9",1.37320530125912,103.95845575439
"1193","P1",1.3993255232639,103.907015994093
"1194","P11",1.32120421442687,103.748355858004
"1195","P12",1.32056739486121,103.748194096365
"1196","P13",1.32069015976828,103.750407846118
"1197","P14",1.31935361778841,103.749175401077
"1198","P15",1.31983482254603,103.748148176571
"1199","P16",1.31988238059282,103.747164805137
"1200","P17",1.31882146748239,103.747383966704
"1201","P2",1.40009682917911,103.906015469762
"1202","P3",1.39845683708253,103.905774458657
"1203","P4",1.3972271617557,103.905622898827
"1204","P5",1.396877554713,103.907641896307
"1205","P6",1.39536856955656,103.909462343403
"1206","P7",1.3954279668974,103.906470152887
"1207","P8",1.39422844623806,103.910913906771
"1208","P9",1.39292391841249,103.912537458296
"1209","Q14",1.29763070087789,103.802168030972
"1210","Q15",1.2983325731435,103.801754422444
"1211","Q16",1.29693372572578,103.803716679746
"1212","Q17",1.29620634646065,103.803824603279
"1213","Q19",1.29470100660581,103.803258012943
"1214","Q2A",1.29164762311741,103.804386702034
"1215","Q30",1.29583054566565,103.808776570387
"1216","Q4",1.28871370549231,103.803908353803
"1217","Q41",1.29434523939599,103.809223552287
"1218","Q48",1.29535822956684,103.80351335771
"1219","Q49",1.29529473427588,103.802771970435
"1220","Q5A",1.29114031720917,103.803167832265
"1221","Q5S",1.29077920283236,103.802147298989
"1222","Q51",1.29793262781623,103.799062479034
"1223","Q52",1.29678562006432,103.798911988395
"1224","Q55",1.2986891819389,103.796426768629
"1225","Q57",1.29985982258566,103.798604554642
"1226","Q58",1.30008915614158,103.797655508412
"1227","Q59",1.30093374125412,103.797584691193
"1228","Q65",1.30552382045633,103.798753854211
"1229","Q65A",1.30708785505545,103.801138323268
"1230","Q66",1.30670478972223,103.799497347263
"1231","Q67",1.30717281236323,103.800543340032
"1232","Q68",1.30687742619609,103.799004671473
"1233","Q70",1.30734607061153,103.800549271792
"1234","Q72",1.3064930061098,103.800897017013
"1235","Q73",1.30625330850682,103.800391665527
"1236","Q75M",1.3083119292817,103.793698878344
"1237","Q77M",1.31159320403215,103.792015554458
"1238","Q8",1.29420641437591,103.799569339615
"1239","Q80",1.30853648140917,103.792701706885
"1240","Q81",1.3075367428679,103.793164320357
"1241","Q84",1.30678098777834,103.796673185293
"1242","Q85",1.30823459104465,103.792045670383
"1243","Q86",1.29456348168942,103.803871868573
"1244","Q87",1.30887893710383,103.796238409487
"1245","Q88",1.29299056065761,103.800559659921
"1246","Q89",1.3062461348732,103.795049795309
"1247","Q92",1.2947981950673,103.808485022859
"1248","Q93",1.29494013363994,103.808063969552
"1249","Q94",1.30763780793456,103.800561105473
"1250","Q95",1.30671934714016,103.801268179719
"1251","Q96",1.29534716692892,103.804405250075
"1252","Q97",1.29919960206086,103.797385684371
"1253","Q98",1.29733757261577,103.797284906624
"1254","Q99",1.30529551739977,103.799094517959
"1255","RCM",1.30721028000452,103.855352440457
"1256","RC1",1.32854680983719,103.851553703748
"1257","RC2",1.32768774675285,103.853070634171
"1258","RC3",1.32828554367791,103.854564124589
"1259","RHM",1.286463927483,103.818577605194
"1260","RHM2",1.28700824447412,103.816907324167
"1261","RHM3",1.28791577695299,103.81727324817
"1262","RHM4",1.287988772154,103.815817221734
